passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
627.00,Stuvan Deol,2023-03-29,49.00,737.70,4.68
628.00,Renee Sinha,2023-01-08,77.00,1607.76,3.39
629.00,Bhavin Bains,2022-08-22,28.00,1121.68,3.51
630.00,Aradhya Sachdev,2023-01-16,68.00,917.94,4.07
631.00,Anvi Mangat,2023-03-11,96.00,693.78,4.10
632.00,Onkar Mannan,2023-02-21,37.00,1821.53,3.82
633.00,Advik Roy,2023-03-01,12.00,1169.30,4.57
634.00,Ira Devi,2022-09-20,78.00,1457.27,3.60
635.00,Kaira Shukla,2023-02-06,44.00,309.18,3.99
636.00,Riya Ben,2023-04-17,74.00,1992.36,4.19
637.00,Ivana Gera,2023-01-30,26.00,1320.54,4.61
638.00,Navya Sami,2023-06-30,50.00,1001.58,3.35
639.00,Manjari Dhaliwal,2023-05-05,72.00,362.53,4.69
640.00,Chirag Ramanathan,2022-10-07,99.00,164.20,3.67
641.00,Miraya Krishnamurthy,2023-02-23,29.00,1803.02,4.37
642.00,Arnav Sahota,2023-05-26,31.00,1793.10,3.53
643.00,Rasha Datta,2023-03-28,72.00,1259.75,3.92
644.00,Navya Shroff,2022-12-31,41.00,1489.78,4.24
645.00,Himmat Bandi,2022-10-02,52.00,1762.31,4.60
646.00,Shayak Lal,2023-03-19,96.00,298.13,3.71
647.00,Drishya Luthra,2023-04-17,93.00,1288.67,3.03
648.00,Akarsh Baral,2023-03-05,100.00,987.27,3.61
649.00,Taran Gour,2023-03-16,53.00,829.86,4.78
650.00,Piya Tak,2022-10-03,78.00,1828.40,3.31
651.00,Seher Date,2023-06-23,54.00,117.76,3.53
652.00,Ivana Mannan,2022-08-26,25.00,1853.11,3.74
653.00,Taimur Hegde,2023-05-17,80.00,422.35,3.96
654.00,Saanvi Ramakrishnan,2023-07-11,97.00,1556.72,3.88
655.00,Inaaya  Mann,2023-01-19,99.00,1283.79,4.72
656.00,Anay Choudhury,2022-09-16,92.00,1700.38,4.04
657.00,Miraan Dhingra,2023-06-17,82.00,756.73,4.63
658.00,Zoya Mander,2022-12-26,13.00,576.88,4.30
659.00,Yasmin Anand,2023-06-22,12.00,1255.24,4.52
660.00,Myra Chaudhary,2022-08-27,90.00,1301.41,3.05
661.00,Taran Ghosh,2023-06-11,12.00,387.95,3.65
662.00,Ira Sharma,2022-08-19,90.00,906.01,4.58
663.00,Saanvi Bath,2022-09-14,20.00,1342.24,4.06
664.00,Jayan Soman,2023-03-30,14.00,700.58,3.96
665.00,Ojas Banik,2022-12-24,43.00,749.05,4.69
666.00,Anaya Dara,2022-11-16,60.00,274.13,3.02
667.00,Nitya Chada,2022-10-27,55.00,1652.68,4.47
668.00,Sahil Buch,2023-03-25,20.00,692.45,3.85
669.00,Aradhya Vora,2023-03-04,48.00,1494.20,3.50
670.00,Piya Sinha,2022-09-27,37.00,1193.87,4.29
671.00,Tarini Chawla,2022-11-21,81.00,1240.68,3.75
672.00,Kiaan Madan,2022-08-17,15.00,763.33,4.65
673.00,Vihaan Kota,2022-12-27,91.00,975.56,3.42
674.00,Neelofar Deo,2022-09-18,45.00,1882.25,4.59
675.00,Yuvraj  Dora,2023-07-02,30.00,176.89,3.60
676.00,Jivin Anand,2022-09-25,65.00,1807.33,4.44
677.00,Gokul Bir,2023-01-01,83.00,1409.98,3.57
678.00,Saanvi Soman,2023-02-01,74.00,826.45,3.84
679.00,Damini Kakar,2023-03-21,36.00,666.55,4.89
680.00,Mohanlal Yadav,2023-06-27,13.00,1593.10,4.64
681.00,Divit Bhatnagar,2023-02-27,48.00,565.13,4.80
682.00,Jivin Bhasin,2023-06-27,45.00,1487.72,3.05
683.00,Shamik Tak,2023-07-06,69.00,1120.87,4.54
684.00,Siya Bala,2023-01-03,20.00,308.24,3.62
685.00,Ranbir Lanka,2023-06-24,43.00,318.34,4.65
686.00,Yuvraj  Dugal,2023-06-03,32.00,1704.02,4.86
687.00,Hridaan Soman,2022-08-28,38.00,653.74,4.97
688.00,Prisha Lad,2023-04-05,27.00,1369.47,3.80
689.00,Anika Raval,2022-08-13,51.00,273.57,4.86
690.00,Samiha Ramakrishnan,2022-10-25,87.00,705.80,3.91
691.00,Adah Jha,2023-02-01,12.00,1536.03,4.06
692.00,Inaaya  Verma,2023-01-06,22.00,1509.87,4.39
693.00,Hunar Badami,2023-01-30,44.00,1096.23,4.50
694.00,Navya Dugar,2023-01-16,21.00,1526.83,4.42
695.00,Khushi Wagle,2023-02-20,16.00,1028.62,3.22
696.00,Yashvi Maharaj,2022-12-10,88.00,1832.27,4.62
697.00,Jhanvi Malhotra,2022-12-20,55.00,435.98,3.01
698.00,Navya Keer,2023-02-16,100.00,268.79,4.32
699.00,Priyansh Bains,2023-03-24,60.00,995.45,4.18
700.00,Prerak Manne,2023-04-10,35.00,514.73,3.23
701.00,Ayesha Manda,2023-06-05,93.00,122.25,4.54
702.00,Manjari Bajwa,2022-10-11,86.00,468.73,4.06
703.00,Divit Dhawan,2022-09-01,15.00,1462.88,4.06
704.00,Anahi Saxena,2023-05-26,30.00,987.21,3.08
705.00,Zain Aggarwal,2023-07-07,54.00,762.82,3.15
706.00,Samaira Sehgal,2023-04-01,38.00,1276.42,4.99
707.00,Amira Bala,2023-01-23,66.00,1187.03,3.01
708.00,Lakshay Chanda,2022-09-18,25.00,1677.69,3.22
709.00,Parinaaz Lalla,2023-04-22,91.00,304.19,3.22
710.00,Anay Sule,2023-01-20,22.00,1172.57,4.75
711.00,Hansh Char,2022-08-29,44.00,579.55,3.91
712.00,Neelofar Bawa,2022-11-06,78.00,862.75,4.90
713.00,Onkar Dave,2023-02-02,93.00,348.44,4.16
714.00,Pari Bhandari,2022-09-20,55.00,833.75,4.45
715.00,Kiara Wagle,2022-09-16,50.00,959.72,4.41
716.00,Alisha Reddy,2023-06-23,86.00,939.69,4.26
717.00,Ehsaan Madan,2023-03-05,99.00,838.61,3.87
718.00,Faiyaz Savant,2022-11-05,13.00,142.68,4.40
719.00,Jivin Mandal,2023-03-31,56.00,319.77,4.83
720.00,Jivika Varghese,2023-03-25,83.00,481.79,4.35
721.00,Ranbir Sibal,2022-11-17,57.00,1033.38,3.90
722.00,Diya Deshpande,2022-10-15,70.00,1230.88,3.43
723.00,Yuvaan Zacharia,2023-01-14,79.00,350.25,4.25
724.00,Dishani Reddy,2022-12-01,81.00,196.55,4.89
725.00,Aaina Vyas,2022-11-13,39.00,1647.49,3.04
726.00,Fateh Mann,2023-04-10,56.00,464.65,3.48
727.00,Ehsaan Roy,2022-12-22,77.00,1778.89,3.71
728.00,Indrans Choudhury,2022-12-21,80.00,1240.25,3.99
729.00,Aarav Rajan,2023-07-09,83.00,246.99,4.74
730.00,Bhavin Roy,2023-05-05,61.00,1334.10,3.44
731.00,Mahika Walla,2022-11-29,65.00,848.06,4.86
732.00,Lagan Som,2023-01-24,42.00,1309.91,4.55
733.00,Vaibhav Magar,2023-02-08,71.00,1541.26,4.15
734.00,Aniruddh Korpal,2022-10-08,97.00,772.61,4.53
735.00,Saira Din,2023-05-13,90.00,798.32,3.80
736.00,Kabir Sinha,2023-02-03,13.00,1242.98,3.52
737.00,Anay Grewal,2022-09-27,27.00,115.97,3.13
738.00,Shanaya Chana,2023-07-04,73.00,333.98,4.33
739.00,Tanya Lad,2023-05-01,76.00,1387.77,3.20
740.00,Ahana  Wadhwa,2022-09-12,43.00,826.85,4.16
741.00,Aaina Aggarwal,2023-04-08,13.00,617.18,3.06
742.00,Pranay Garg,2023-05-13,91.00,1807.45,3.32
743.00,Shray De,2023-07-02,87.00,997.43,3.87
744.00,Shanaya Ahluwalia,2022-09-19,20.00,642.38,4.19
745.00,Jayesh Trivedi,2022-12-02,31.00,1099.39,4.94
746.00,Jivika Biswas,2022-09-14,27.00,1095.82,3.70
747.00,Myra Sura,2023-07-07,53.00,1390.87,3.46
748.00,Pihu Gola,2023-06-07,27.00,984.06,3.17
749.00,Oorja Bandi,2023-05-07,84.00,198.54,3.91
750.00,Vidur Saxena,2022-12-09,71.00,1905.60,3.13
751.00,Shamik Deo,2022-12-03,88.00,1830.79,4.83
752.00,Keya Dutt,2023-05-22,49.00,841.32,4.62
753.00,Anaya Bhardwaj,2023-01-01,10.00,1941.36,4.86
754.00,Shlok Balay,2023-01-31,27.00,323.13,3.02
755.00,Kiaan Jayaraman,2022-10-21,14.00,956.94,4.94
756.00,Heer Zachariah,2023-05-16,23.00,410.60,4.03
757.00,Kanav Gera,2023-07-02,14.00,1487.84,4.37
758.00,Lakshit Apte,2023-01-23,72.00,1671.86,3.67
759.00,Dhruv Swaminathan,2023-03-31,36.00,1573.41,4.92
760.00,Ranbir Contractor,2022-09-12,73.00,561.88,3.95
761.00,Mahika Madan,2023-04-11,23.00,167.89,4.77
762.00,Anahi Sibal,2022-11-05,17.00,1744.37,4.85
763.00,Lagan Sabharwal,2023-03-03,74.00,685.78,4.10
764.00,Jivin Sachdeva,2022-09-21,27.00,626.54,3.68
765.00,Shaan Gade,2023-03-20,89.00,1695.73,3.59
766.00,Bhavin Jaggi,2023-05-26,53.00,212.20,4.86
767.00,Parinaaz Salvi,2022-12-05,18.00,1744.64,3.12
768.00,Anya Kala,2023-02-03,24.00,281.61,3.01
769.00,Myra Dass,2022-11-02,24.00,133.88,4.09
770.00,Navya Goswami,2023-03-20,49.00,529.63,3.28
771.00,Sana Mannan,2023-06-13,39.00,487.92,4.32
772.00,Jiya Krishna,2023-05-28,87.00,1614.44,4.39
773.00,Jayesh Bhargava,2022-10-15,31.00,693.40,3.74
774.00,Elakshi Loyal,2023-01-01,14.00,385.24,3.91
775.00,Zaina Deo,2023-04-06,69.00,190.80,4.85
776.00,Khushi Warrior,2022-12-02,87.00,915.82,3.96
777.00,Dishani Sawhney,2022-11-26,44.00,1701.38,4.76
778.00,Aarav Jaggi,2022-10-05,34.00,807.37,3.83
779.00,Madhup Vaidya,2023-02-28,30.00,133.31,4.32
780.00,Myra Mander,2023-01-17,63.00,799.23,3.51
781.00,Ritvik Dhar,2023-07-06,71.00,1075.04,4.67
782.00,Pihu Sami,2022-11-11,89.00,1221.00,4.79
783.00,Yuvraj  Arya,2023-02-19,89.00,589.72,3.09
784.00,Anahita Sankaran,2023-05-08,66.00,850.57,4.49
785.00,Jivin Seth,2023-06-10,71.00,423.23,4.91
786.00,Adira Krishnamurthy,2022-10-30,75.00,348.81,4.23
787.00,Prisha Bera,2022-11-18,69.00,580.38,4.19
788.00,Hiran Chauhan,2022-10-03,41.00,556.18,3.53
789.00,Mehul Bakshi,2022-11-17,78.00,594.05,4.15
790.00,Jhanvi Dugar,2023-04-14,81.00,440.25,3.61
791.00,Nakul Saraf,2023-05-18,40.00,1662.92,4.95
792.00,Mamooty Handa,2022-12-28,95.00,1347.89,3.04
793.00,Yashvi Ray,2022-10-25,52.00,1803.02,3.77
794.00,Yuvaan Setty,2023-06-28,19.00,1405.34,3.39
795.00,Devansh Chowdhury,2022-08-31,28.00,1496.09,4.32
796.00,Arhaan Bains,2023-04-09,34.00,1702.43,3.11
797.00,Kiara Basu,2023-07-01,99.00,1447.77,4.18
798.00,Keya Tak,2023-03-25,61.00,250.09,4.49
799.00,Aarush Taneja,2022-12-31,69.00,300.08,3.51
800.00,Dhruv Khare,2023-01-01,62.00,1358.50,4.97
801.00,Tanya Goswami,2023-03-21,51.00,1330.28,4.91
802.00,Aarush Ghosh,2023-06-28,31.00,1919.56,4.35
803.00,Tiya Saha,2022-08-28,75.00,840.04,4.79
804.00,Nehmat Bains,2023-04-27,64.00,988.73,3.02
805.00,Aarna Contractor,2023-06-16,89.00,573.07,3.33
806.00,Farhan Mane,2023-04-23,74.00,1795.58,4.79
807.00,Elakshi Chand,2023-02-20,71.00,1808.25,4.92
808.00,Rati Bava,2023-05-05,86.00,504.56,3.80
809.00,Ira Chand,2023-01-04,34.00,908.13,4.08
810.00,Ivan Badal,2023-04-07,71.00,304.39,4.24
811.00,Aniruddh Raval,2023-04-19,69.00,1681.04,3.40
812.00,Zeeshan Bhakta,2023-05-02,44.00,186.21,3.83
813.00,Ryan Aggarwal,2022-12-04,100.00,1343.92,4.95
814.00,Arnav Sami,2023-05-12,18.00,343.57,3.24
815.00,Samarth Gole,2023-03-22,62.00,1873.35,4.69
816.00,Riya Sarma,2023-01-22,12.00,656.03,3.51
817.00,Pranay Chakraborty,2023-04-20,37.00,1272.22,3.20
818.00,Dharmajan Sur,2023-06-15,23.00,1518.69,3.16
819.00,Nitya Bera,2023-05-16,45.00,689.18,4.35
820.00,Nitya Karpe,2022-11-09,76.00,1894.58,3.77
821.00,Zaina Soni,2023-07-10,95.00,1925.31,4.97
822.00,Vihaan Master,2023-01-10,89.00,1651.96,3.82
823.00,Neysa Uppal,2023-05-20,88.00,1781.98,4.75
824.00,Zoya Rattan,2022-09-17,96.00,1697.23,3.98
825.00,Kimaya Dass,2022-11-21,47.00,740.06,3.90
826.00,Adira Wali,2023-01-02,76.00,197.39,3.96
827.00,Mamooty Bedi,2023-02-12,24.00,1961.47,3.71
828.00,Riya Wason,2023-06-08,15.00,1767.48,4.92
829.00,Onkar Saxena,2023-05-23,83.00,1809.34,4.65
830.00,Pranay Bhattacharyya,2023-03-05,11.00,1348.34,3.13
831.00,Anahi Sane,2022-09-21,68.00,408.40,4.08
832.00,Saanvi Chand,2022-08-23,87.00,1259.68,3.21
833.00,Indranil Sani,2022-12-25,18.00,1365.71,4.98
834.00,Jivika Iyengar,2022-09-18,16.00,279.15,4.59
835.00,Shray Randhawa,2022-12-30,87.00,122.79,3.30
836.00,Vivaan Dube,2022-09-09,95.00,433.90,4.99
837.00,Advik Gour,2023-02-14,56.00,1916.42,3.27
838.00,Shaan Jani,2023-05-31,63.00,976.72,4.81
839.00,Hiran Bhavsar,2023-04-29,29.00,1998.81,3.68
840.00,Vihaan Chahal,2023-04-19,100.00,787.33,3.76
841.00,Armaan Kala,2023-01-27,83.00,1296.62,3.11
842.00,Jhanvi Sankaran,2022-10-14,71.00,1944.82,4.24
843.00,Sara Dutt,2023-03-26,82.00,1821.99,4.57
844.00,Alia Subramanian,2022-11-26,34.00,855.37,3.19
845.00,Prisha Grewal,2023-04-08,99.00,1859.38,4.48
846.00,Rati Upadhyay,2022-09-09,31.00,258.97,3.01
847.00,Ishaan Som,2023-01-28,15.00,591.56,3.97
848.00,Diya Doshi,2023-06-22,98.00,1947.89,4.80
849.00,Kavya Bora,2023-05-10,44.00,749.01,4.33
850.00,Kartik Sarin,2022-12-03,98.00,216.41,4.81
851.00,Arhaan Trivedi,2023-02-10,16.00,803.69,3.99
852.00,Nirvaan Das,2023-01-22,37.00,473.15,4.18
853.00,Elakshi Bhattacharyya,2022-10-18,91.00,505.85,3.05
854.00,Madhup Chad,2022-11-06,93.00,1459.18,3.30
855.00,Bhamini Mann,2022-11-15,55.00,396.28,4.39
856.00,Umang Babu,2023-05-15,41.00,938.58,3.33
857.00,Stuvan Koshy,2023-04-09,96.00,1896.34,3.22
858.00,Diya Jhaveri,2022-12-25,59.00,429.90,4.50
859.00,Arnav Lala,2023-01-07,49.00,1120.44,4.35
860.00,Diya Wason,2023-06-18,43.00,617.60,4.86
861.00,Raghav Bhardwaj,2023-01-27,71.00,1078.98,3.70
862.00,Saanvi Bhavsar,2022-10-06,21.00,1301.04,3.33
863.00,Farhan Dayal,2022-12-04,33.00,1619.37,4.37
864.00,Armaan Hayer,2022-08-27,49.00,1855.08,3.11
865.00,Anvi Singhal,2023-06-24,73.00,1068.56,3.84
866.00,Neysa Boase,2022-12-29,84.00,120.99,4.40
867.00,Adah Sagar,2023-05-12,48.00,1048.45,4.28
868.00,Lakshit Rao,2023-02-09,12.00,264.52,4.58
869.00,Purab Bali,2023-01-25,82.00,1511.36,4.83
870.00,Onkar Amble,2022-10-19,83.00,1920.11,4.42
871.00,Chirag Krish,2023-02-19,90.00,1881.36,4.63
872.00,Pranay Dyal,2022-09-20,69.00,241.16,3.87
873.00,Mahika Kapadia,2023-03-24,11.00,1744.51,4.05
874.00,Mishti Maharaj,2022-11-08,71.00,979.10,4.98
875.00,Himmat Bhardwaj,2022-11-16,88.00,1189.19,3.81
876.00,Ranbir Talwar,2023-04-02,52.00,347.41,4.56
877.00,Mamooty Keer,2023-04-18,42.00,1263.19,3.11
878.00,Umang Lalla,2022-12-22,11.00,119.48,4.57
879.00,Anika Arya,2022-12-17,82.00,855.06,3.96
880.00,Alisha Aggarwal,2022-10-28,62.00,357.72,4.35
881.00,Adira Soman,2023-02-04,21.00,527.56,4.68
882.00,Tarini Chauhan,2023-05-24,51.00,838.05,4.51
883.00,Anaya Sridhar,2023-06-08,68.00,272.79,3.18
884.00,Emir Hegde,2022-12-21,73.00,647.70,4.22
885.00,Tiya Keer,2022-10-19,22.00,1618.31,4.62
886.00,Armaan Lala,2022-11-27,44.00,614.28,4.35
887.00,Himmat Anne,2023-04-29,22.00,136.05,4.19
888.00,Manikya Acharya,2023-06-08,85.00,1308.33,4.38
889.00,Aarav Koshy,2022-11-20,49.00,1993.31,3.71
890.00,Dhanush Sheth,2023-05-24,44.00,1278.06,4.51
891.00,Onkar Sabharwal,2022-12-19,33.00,496.67,3.20
892.00,Hrishita Bhagat,2023-04-23,85.00,1437.80,3.42
893.00,Mannat Bajwa,2022-10-09,84.00,1661.51,3.15
894.00,Madhup Bava,2023-04-13,58.00,1845.78,4.83
895.00,Miraya Sundaram,2023-05-30,36.00,1288.25,3.64
896.00,Abram Rau,2022-11-17,36.00,796.67,3.71
897.00,Ahana  Sagar,2023-05-05,37.00,1895.25,3.92
898.00,Vardaniya Kapoor,2023-04-05,35.00,1279.96,3.85
899.00,Vivaan Kashyap,2022-12-17,21.00,1451.62,4.02
900.00,Hrishita Majumdar,2022-11-09,53.00,256.66,3.90
901.00,Inaaya  Anand,2023-06-17,92.00,195.41,3.42
902.00,Tushar Khare,2023-02-27,33.00,1025.49,4.83
903.00,Mamooty Kota,2022-11-02,60.00,833.35,4.17
904.00,Kavya Sodhi,2023-01-02,63.00,1971.97,4.11
905.00,Samar Loyal,2022-10-03,11.00,1508.79,4.64
906.00,Trisha Kuruvilla,2023-03-14,94.00,137.35,3.94
907.00,Myra Kala,2023-04-07,23.00,194.76,4.11
908.00,Chirag Sangha,2023-06-02,94.00,806.70,4.35
909.00,Yakshit Solanki,2023-06-15,90.00,1504.11,3.04
910.00,Aarna Aggarwal,2023-02-09,28.00,272.23,3.77
911.00,Abram Bhatt,2023-04-29,100.00,1062.51,4.51
912.00,Saira Saraf,2022-12-09,19.00,341.24,4.06
913.00,Kanav Salvi,2023-01-24,23.00,958.05,4.39
914.00,Pihu Balay,2022-12-31,61.00,983.90,4.76
915.00,Kiaan Sachar,2023-01-10,39.00,1863.51,4.37
916.00,Pranay Hayer,2023-02-21,59.00,166.62,4.45
917.00,Indrans Sarraf,2023-04-13,93.00,1848.60,4.34
918.00,Hazel Char,2022-10-07,87.00,1507.30,4.49
919.00,Aniruddh Deol,2023-01-09,37.00,254.93,4.33
920.00,Manikya Majumdar,2023-01-13,71.00,638.23,3.89
921.00,Neysa Karpe,2023-01-15,20.00,1252.57,4.86
922.00,Raunak Bhavsar,2022-09-28,32.00,1875.03,4.08
923.00,Madhup Divan,2023-02-01,96.00,1194.74,3.66
924.00,Hiran Gupta,2022-11-16,61.00,1553.25,3.59
925.00,Inaaya  Jain,2023-01-26,28.00,1364.58,4.03
926.00,Armaan Khalsa,2023-02-07,93.00,158.79,3.34
927.00,Onkar Kant,2022-10-14,52.00,1599.86,3.60
928.00,Raghav Shetty,2023-02-17,16.00,1299.03,4.74
929.00,Tarini Rajagopal,2023-03-23,30.00,161.79,4.73
930.00,Devansh Wagle,2023-01-26,50.00,747.68,5.00
931.00,Taran Kar,2023-03-24,83.00,1537.27,3.95
932.00,Mohanlal Bali,2023-04-17,45.00,318.66,3.00
933.00,Lakshay Kala,2023-01-21,67.00,312.84,3.23
934.00,Shray Khare,2022-09-24,56.00,783.49,4.40
935.00,Anahi Bhatt,2022-09-17,12.00,633.87,4.72
936.00,Amani Rattan,2023-01-01,88.00,1105.14,4.33
937.00,Adira Kothari,2022-11-23,10.00,951.60,4.83
938.00,Dhanush Dugal,2023-04-05,69.00,747.63,4.33
939.00,Vivaan Tara,2023-06-28,48.00,1319.34,3.93
940.00,Ira Din,2022-11-18,64.00,1431.55,4.00
941.00,Ayesha Apte,2023-04-19,83.00,1308.87,3.37
942.00,Alisha Keer,2023-06-02,47.00,1032.96,4.58
943.00,Jayan Bala,2023-07-11,64.00,1173.37,4.17
944.00,Vaibhav Goel,2023-06-05,59.00,208.51,4.66
945.00,Saira Dua,2022-09-06,52.00,1440.06,4.19
946.00,Ranbir Kumer,2023-04-08,33.00,1430.04,3.55
947.00,Ojas Dugal,2023-07-04,20.00,900.03,3.88
948.00,Manjari Master,2022-12-17,74.00,1383.06,3.50
949.00,Kiara Bobal,2023-04-23,99.00,1109.80,3.63
950.00,Zaina Bassi,2022-08-11,15.00,726.07,3.60
951.00,Misha Bhat,2022-11-10,23.00,498.85,3.62
952.00,Ehsaan Dixit,2023-02-02,38.00,1601.80,4.98
953.00,Anahi Kashyap,2023-04-15,88.00,730.57,3.92
954.00,Mehul Cheema,2023-05-24,88.00,859.11,4.87
955.00,Mamooty Sarna,2022-12-16,20.00,1944.61,3.88
956.00,Baiju Halder,2022-12-21,12.00,1984.31,3.90
957.00,Emir Badami,2023-05-31,85.00,1616.14,3.15
958.00,Nakul Saini,2023-05-03,15.00,704.16,4.69
959.00,Charvi Yogi,2023-02-24,39.00,1539.04,4.70
960.00,Adah Batta,2022-12-12,52.00,552.12,4.28
961.00,Gokul Halder,2022-12-25,54.00,1936.52,3.99
962.00,Yashvi Sami,2023-01-18,56.00,1494.72,4.33
963.00,Misha Bava,2022-11-12,24.00,1122.87,4.02
964.00,Shalv Chahal,2023-04-04,59.00,1494.44,4.33
965.00,Suhana Saran,2023-06-03,23.00,218.73,3.39
966.00,Tejas Ramesh,2023-02-20,68.00,1316.58,3.66
967.00,Devansh Sachdeva,2022-09-24,87.00,729.20,3.35
968.00,Renee Ben,2023-06-29,36.00,353.82,3.07
969.00,Kavya Chahal,2023-06-12,81.00,659.18,3.94
970.00,Advika Jaggi,2023-06-26,96.00,964.19,3.10
971.00,Jayan Sengupta,2023-03-05,56.00,1850.93,3.35
972.00,Nitya Dara,2023-02-15,18.00,1918.12,3.02
973.00,Baiju Raju,2022-10-18,62.00,1275.88,3.86
974.00,Piya Raja,2022-08-29,83.00,843.71,4.55
975.00,Badal Samra,2023-03-26,55.00,416.87,3.01
976.00,Kashvi Chhabra,2022-09-01,14.00,207.18,4.41
977.00,Yashvi Edwin,2023-05-31,84.00,1358.63,4.26
978.00,Hiran Keer,2022-09-06,21.00,1293.49,4.28
979.00,Yuvraj  Sane,2022-08-12,45.00,893.14,4.10
980.00,Nayantara De,2023-02-21,12.00,348.70,3.67
981.00,Indrajit Kapur,2023-04-30,21.00,485.68,3.98
982.00,Nirvaan Karan,2023-06-18,17.00,1560.63,4.36
983.00,Dhanush Balan,2023-01-21,50.00,277.76,4.55
984.00,Lavanya Bhalla,2022-12-09,57.00,216.69,3.48
985.00,Madhav Acharya,2022-10-23,68.00,1671.87,3.91
986.00,Mahika Saraf,2023-05-23,43.00,1619.58,3.65
987.00,Baiju Bajwa,2023-04-15,61.00,789.51,4.42
988.00,Lavanya Garde,2023-02-06,31.00,1768.21,3.39
989.00,Sahil Sridhar,2022-12-06,83.00,1643.47,4.74
990.00,Adah Dora,2022-09-12,39.00,1008.37,5.00
991.00,Dhruv Dara,2022-08-29,89.00,160.25,4.77
992.00,Gokul Basak,2023-01-26,74.00,1542.73,4.00
993.00,Hridaan Mahal,2023-02-13,88.00,1401.35,3.63
994.00,Jivin Kar,2023-01-25,48.00,264.67,3.07
995.00,Vidur Kota,2023-05-08,18.00,1729.07,4.35
996.00,Gatik Hayre,2022-11-09,88.00,1003.79,4.54
997.00,Dharmajan Sood,2023-03-26,80.00,258.73,4.65
998.00,Myra Kade,2023-06-03,77.00,388.65,4.15
999.00,Nitara Sood,2023-01-08,50.00,1457.19,3.71
1000.00,Indranil Wali,2023-05-11,94.00,1204.87,4.20
1001.00,Dishani Subramaniam,2023-02-06,42.00,966.93,3.81
1002.00,Tarini Saraf,2023-03-15,93.00,1447.04,4.02
1003.00,Stuvan Tata,2022-09-04,87.00,955.92,4.43
1004.00,Zeeshan Barad,2023-02-22,29.00,1048.97,4.90
1005.00,Indranil Kulkarni,2023-04-25,18.00,132.11,3.36
1006.00,Akarsh Deol,2023-02-01,54.00,635.01,3.44
1007.00,Nehmat Basak,2022-12-11,45.00,1087.76,3.37
1008.00,Piya Sant,2023-05-20,43.00,855.92,4.22
1009.00,Arnav Choudhary,2023-02-08,59.00,1768.38,3.74
1010.00,Jiya Sabharwal,2022-11-24,88.00,1996.35,3.83
1011.00,Aarna Sampath,2022-10-31,90.00,1175.50,3.34
1012.00,Adah Devan,2023-02-12,65.00,937.24,4.20
1013.00,Tushar Mannan,2022-11-10,45.00,255.40,4.35
1014.00,Anay Lall,2022-09-08,20.00,1809.27,3.08
1015.00,Himmat Chowdhury,2023-06-04,67.00,935.48,4.33
1016.00,Umang Deo,2022-10-18,51.00,225.81,3.55
1017.00,Mannat Deep,2023-04-22,31.00,1629.44,4.67
1018.00,Dharmajan Mallick,2023-03-18,50.00,1488.34,3.28
1019.00,Rohan Acharya,2023-01-07,31.00,1947.33,4.62
1020.00,Kiara Tank,2022-09-12,30.00,1547.03,3.51
1021.00,Vedika Dhingra,2023-05-13,91.00,251.11,4.38
1022.00,Zeeshan Bose,2022-12-23,83.00,1141.29,4.61
1023.00,Baiju Ahuja,2023-03-08,47.00,1600.83,4.17
1024.00,Samarth Master,2022-09-20,30.00,1809.20,3.47
1025.00,Krish Dalal,2022-10-28,87.00,1710.09,4.70
1026.00,Hazel Vala,2022-09-09,75.00,1485.61,3.23
1027.00,Lakshay Chhabra,2023-02-20,34.00,1099.57,3.94
1028.00,Hunar Wable,2023-02-12,27.00,101.04,3.41
1029.00,Tarini Mangal,2022-10-27,41.00,1501.50,3.69
1030.00,Gokul Chad,2023-01-10,85.00,1617.59,4.61
1031.00,Dishani Hegde,2022-12-10,87.00,1874.11,4.91
1032.00,Mannat Venkatesh,2023-04-23,62.00,1820.02,4.52
1033.00,Charvi Swamy,2022-11-25,75.00,1350.46,4.70
1034.00,Manikya Dugar,2023-05-24,29.00,101.88,4.78
1035.00,Armaan Golla,2023-05-05,32.00,938.86,4.66
1036.00,Yashvi Goel,2023-06-20,13.00,805.29,3.81
1037.00,Prerak Iyer,2023-01-31,87.00,372.13,4.76
1038.00,Hridaan Ganesan,2023-01-31,100.00,1336.41,3.68
1039.00,Vivaan Yohannan,2023-04-14,60.00,1879.00,4.67
1040.00,Kavya Setty,2022-12-20,44.00,613.13,3.02
1041.00,Aniruddh Sibal,2023-04-06,70.00,170.06,4.14
1042.00,Manjari Bakshi,2023-02-19,10.00,729.32,3.38
1043.00,Rania Kothari,2022-12-08,59.00,1254.33,4.78
1044.00,Ryan Devan,2023-02-13,26.00,1241.19,4.02
1045.00,Trisha Date,2022-11-09,88.00,465.74,3.52
1046.00,Jivika Wali,2023-06-02,70.00,729.73,3.61
1047.00,Kabir Dixit,2023-07-08,75.00,299.43,3.23
1048.00,Mehul Goyal,2023-02-18,46.00,735.14,4.20
1049.00,Aarush Kumar,2023-05-07,44.00,1684.11,3.06
1050.00,Yasmin Chand,2022-09-02,11.00,744.33,3.76
1051.00,Saira Ben,2022-10-26,20.00,937.47,3.84
1052.00,Saksham Kannan,2023-04-02,62.00,1111.65,3.74
1053.00,Aradhya Chada,2023-02-02,29.00,269.45,3.39
